start_node_name,start_node_id,end_node_name,end_node_id,relationship_type,label
大北农,902,金能科技,242,cooperate,1
大北农,902,得利斯,953,cooperate,1
大北农,902,民生银行,560,cooperate,1
大北农,902,华夏银行,3426,cooperate,1
柏楚电子,3935,大族激光,1362,cooperate,1
盐津铺子,3423,农业银行,2914,cooperate,1
中国国航,3809,南方航空,1955,cooperate,1
中国医药,1315,天士力,880,cooperate,1
中国医药,1315,中国人寿,3498,cooperate,1
中国医药,1315,百洋医药,3927,cooperate,1
中国医药,1315,春秋航空,624,cooperate,1
荣盛石化,651,恒逸石化,2952,cooperate,1
荣盛石化,651,桐昆股份,778,cooperate,1
韵达股份,2269,德邦股份,1693,cooperate,1
韵达股份,2269,皇氏集团,3915,cooperate,1
上峰水泥,3842,海螺水泥,1606,cooperate,1
华泰证券,746,亨通光电,2991,cooperate,1
华泰证券,746,苏宁环球,3860,cooperate,1
益生股份,371,仙坛股份,608,cooperate,1
云南能投,1151,智慧能源,3626,cooperate,1
建设银行,3014,比亚迪,1600,cooperate,1
建设银行,3014,中国银行,561,cooperate,1
建设银行,3014,中国铁建,3400,cooperate,1
建设银行,3014,上海银行,2391,cooperate,1
建设银行,3014,新华联,699,cooperate,1
建设银行,3014,中国船舶,2346,cooperate,1
建设银行,3014,招商证券,630,cooperate,1
航锦科技,245,招商银行,3568,cooperate,1
浦发银行,2525,上海银行,2391,cooperate,1
浦发银行,2525,三七互娱,339,cooperate,1
浦发银行,2525,中国船舶,2346,cooperate,1
浦发银行,2525,大悦城,2026,cooperate,1
智云股份,3089,同兴达,285,cooperate,1
申能股份,3080,长江电力,565,cooperate,1
江铃汽车,1239,中国联通,707,cooperate,1
启迪桑德,3950,绿茵生态,41,cooperate,1
启迪桑德,3950,城发环境,278,cooperate,1
启迪桑德,3950,启迪古汉,277,cooperate,1
启迪桑德,3950,启迪桑德,3950,cooperate,1
启迪桑德,3950,智慧能源,3626,cooperate,1
平安银行,79,招商银行,3568,cooperate,1
平安银行,79,神州数码,2908,cooperate,1
格力电器,906,惠达卫浴,1032,cooperate,1
格力电器,906,易华录,2178,cooperate,1
格力电器,906,美的集团,2444,cooperate,1
格力电器,906,三安光电,1779,cooperate,1
格力电器,906,中兴通讯,2082,cooperate,1
格力电器,906,盾安环境,49,cooperate,1
中电科,3082,航天信息,3163,cooperate,1
中电科,3082,怡亚通,676,cooperate,1
领益智造,3375,兴业证券,1116,cooperate,1
五粮液,2724,中国石油,781,cooperate,1
五粮液,2724,贵州茅台,272,cooperate,1
五粮液,2724,泸州老窖,58,cooperate,1
中科曙光,3772,中国电信,217,cooperate,1
中科曙光,3772,杭州高新,1392,cooperate,1
中科曙光,3772,寒武纪,262,cooperate,1
中科曙光,3772,安恒信息,1823,cooperate,1
中科曙光,3772,浦发银行,2525,cooperate,1
中科曙光,3772,科大讯飞,308,cooperate,1
中科曙光,3772,蓝盾股份,3372,cooperate,1
新城控股,2777,上海银行,2391,cooperate,1
广发证券,3414,吉林敖东,1843,cooperate,1
广发证券,3414,工商银行,1134,cooperate,1
广发证券,3414,浦发银行,2525,cooperate,1
新华联,699,华联控股,3576,cooperate,1
新华联,699,民生银行,560,cooperate,1
新华联,699,科达洁能,1893,cooperate,1
新华联,699,中金公司,3854,cooperate,1
联创互联,2846,宁德时代,743,cooperate,1
联创互联,2846,黑猫股份,2645,cooperate,1
天邑股份,631,中国电信,217,cooperate,1
中国中车,406,中国通号,399,cooperate,1
中国中车,406,宁德时代,743,cooperate,1
中国中车,406,四方股份,198,cooperate,1
中国中车,406,绿色动力,566,cooperate,1
中国中车,406,时代电气,289,cooperate,1
中国中车,406,中信银行,1400,cooperate,1
国泰君安,3285,中金公司,3854,cooperate,1
国泰君安,3285,五粮液,2724,cooperate,1
国泰君安,3285,上海临港,3889,cooperate,1
国泰君安,3285,中信证券,3564,cooperate,1
国泰君安,3285,东方证券,3543,cooperate,1
国泰君安,3285,中国太保,2449,cooperate,1
国泰君安,3285,兴业银行,1866,cooperate,1
国泰君安,3285,浦发银行,2525,cooperate,1
国泰君安,3285,方正证券,616,cooperate,1
国泰君安,3285,上海机场,179,cooperate,1
国泰君安,3285,华泰证券,746,cooperate,1
中国银行,561,建设银行,3014,cooperate,1
中国银行,561,北京银行,1865,cooperate,1
中国银行,561,中信银行,1400,cooperate,1
中国银行,561,新开普,3395,cooperate,1
中国银行,561,中国联通,707,cooperate,1
中国银行,561,中国太保,2449,cooperate,1
中国银行,561,华友钴业,2524,cooperate,1
中国银行,561,中国石油,781,cooperate,1
中国银行,561,光大银行,649,cooperate,1
中国银行,561,招商银行,3568,cooperate,1
中国银行,561,交通银行,2665,cooperate,1
中国银行,561,中储股份,158,cooperate,1
中国银行,561,山东黄金,3010,cooperate,1
中国银行,561,安信信托,2182,cooperate,1
今天国际,314,中国电信,217,cooperate,1
今天国际,314,怡合达,577,cooperate,1
今天国际,314,比亚迪,1600,cooperate,1
虹软科技,2911,长城汽车,1220,cooperate,1
虹软科技,2911,中信建投,2020,cooperate,1
隆基股份,2032,彩虹集团,405,cooperate,1
隆基股份,2032,通威股份,2045,cooperate,1
隆基股份,2032,明阳智能,1776,cooperate,1
隆基股份,2032,中环股份,3052,cooperate,1
隆基股份,2032,三峡能源,594,cooperate,1
隆基股份,2032,中国石化,2840,cooperate,1
隆基股份,2032,正泰电器,2014,cooperate,1
隆基股份,2032,福莱特,2797,cooperate,1
隆基股份,2032,爱康科技,3315,cooperate,1
隆基股份,2032,吉电股份,3764,cooperate,1
新华保险,344,深康佳A,2767,cooperate,1
新华保险,344,中国人寿,3498,cooperate,1
福田汽车,1391,亿华通,496,cooperate,1
福田汽车,1391,宁德时代,743,cooperate,1
蓝帆医疗,1456,国际医学,677,cooperate,1
睿创微纳,2792,华兴源创,412,cooperate,1
电广传媒,2981,哈高科,3292,cooperate,1
电广传媒,2981,广电网络,2467,cooperate,1
众生药业,3875,药明康德,2150,cooperate,1
众生药业,3875,爱尔眼科,3914,cooperate,1
海尔智家,2822,海尔智家,2822,cooperate,1
吉林森工,584,东旭蓝天,3373,cooperate,1
中国铝业,2801,建设银行,3014,cooperate,1
中国铝业,2801,智慧能源,3626,cooperate,1
启明信息,782,北汽蓝谷,3735,cooperate,1
启明信息,782,四维图新,1752,cooperate,1
长城证券,3858,博世科,3954,cooperate,1
华森制药,1366,人福医药,2494,cooperate,1
双良节能,2019,上海能源,1715,cooperate,1
双良节能,2019,智慧能源,3626,cooperate,1
双良节能,2019,国电电力,3534,cooperate,1
双良节能,2019,爱康科技,3315,cooperate,1
双良节能,2019,中国化学,2871,cooperate,1
双良节能,2019,通威股份,2045,cooperate,1
双良节能,2019,东方日升,753,cooperate,1
双良节能,2019,天合光能,982,cooperate,1
双良节能,2019,合盛硅业,501,cooperate,1
双良节能,2019,晶盛机电,3640,cooperate,1
双良节能,2019,贵州茅台,272,cooperate,1
双良节能,2019,陕西煤业,1262,cooperate,1
紫光股份,2927,中国联通,707,cooperate,1
紫光股份,2927,杭州高新,1392,cooperate,1
紫光股份,2927,中国电信,217,cooperate,1
紫光股份,2927,绿盟科技,3838,cooperate,1
紫光股份,2927,贵州茅台,272,cooperate,1
迈瑞医疗,2734,东湖高新,3618,cooperate,1
盈峰环境,2409,中联重科,3417,cooperate,1
华海药业,400,君实生物,1870,cooperate,1
杉杉股份,870,坚瑞沃能,1706,cooperate,1
杉杉股份,870,宏润建设,3899,cooperate,1
杉杉股份,870,比亚迪,1600,cooperate,1
闻泰科技,3886,民生银行,560,cooperate,1
闻泰科技,3886,欧菲光,2471,cooperate,1
闻泰科技,3886,格力电器,906,cooperate,1
闻泰科技,3886,上海临港,3889,cooperate,1
中国黄金,720,北新建材,1612,cooperate,1
易世达,3415,聚灿光电,2110,cooperate,1
卓翼科技,1356,开润股份,39,cooperate,1
*ST百花,370,昆药集团,3657,cooperate,1
长城影视,1819,长城动漫,912,cooperate,1
长城影视,1819,横店影视,944,cooperate,1
城发环境,278,启迪桑德,3950,cooperate,1
正业科技,3681,深南电路,620,cooperate,1
正业科技,3681,工商银行,1134,cooperate,1
康旗股份,1221,捷顺科技,3406,cooperate,1
华录百纳,1582,幸福蓝海,3329,cooperate,1
华录百纳,1582,芒果超媒,1454,cooperate,1
新湖中宝,819,数源科技,3702,cooperate,1
新湖中宝,819,哈高科,3292,cooperate,1
新湖中宝,819,民丰特纸,2016,cooperate,1
华兴源创,412,睿创微纳,2792,cooperate,1
中曼石油,2225,中国石油,781,cooperate,1
宜昌交运,1989,长江电力,565,cooperate,1
中润资源,2654,紫金矿业,10,cooperate,1
道恩股份,1766,海尔智家,2822,cooperate,1
昆药集团,3657,海辰药业,3664,cooperate,1
金固股份,3801,贝斯特,174,cooperate,1
金固股份,3801,鞍钢股份,601,cooperate,1
顺丰控股,901,中国太保,2449,cooperate,1
顺丰控股,901,同仁堂,853,cooperate,1
中国太保,2449,国泰君安,3285,cooperate,1
中国太保,2449,陆家嘴,700,cooperate,1
中国石油,781,中国联通,707,cooperate,1
中国石油,781,中国石化,2840,cooperate,1
中国石油,781,五粮液,2724,cooperate,1
中国石油,781,中兴通讯,2082,cooperate,1
中国石油,781,中国船舶,2346,cooperate,1
中国石油,781,九鼎投资,955,cooperate,1
中国石油,781,中国建筑,2185,cooperate,1
中国石油,781,中国核电,2073,cooperate,1
中国石油,781,中国化学,2871,cooperate,1
中国石油,781,盐田港,1636,cooperate,1
中国石油,781,交通银行,2665,cooperate,1
东方盛虹,2921,连云港,3941,cooperate,1
陆家嘴,700,中国银行,561,cooperate,1
陆家嘴,700,工商银行,1134,cooperate,1
陆家嘴,700,外高桥,694,cooperate,1
航天科技,1401,中国石油,781,cooperate,1
航天科技,1401,中国卫星,1786,cooperate,1
航天科技,1401,探路者,3798,cooperate,1
航天科技,1401,中国电信,217,cooperate,1
航天科技,1401,顺丰控股,901,cooperate,1
航天科技,1401,航天动力,593,cooperate,1
航天科技,1401,中国船舶,2346,cooperate,1
航天科技,1401,中国卫通,3894,cooperate,1
新华网,776,苏州高新,2259,cooperate,1
三毛派神,2973,光大银行,649,cooperate,1
安恒信息,1823,正元智慧,3276,cooperate,1
安恒信息,1823,迪安诊断,1980,cooperate,1
盛运环保,2935,瀚蓝环境,913,cooperate,1
德尔未来,445,海南瑞泽,3047,cooperate,1
神农科技,1716,沈阳化工,458,cooperate,1
贝肯能源,2554,中国石油,781,cooperate,1
招商蛇口,2450,中信证券,3564,cooperate,1
招商蛇口,2450,中国平安,3348,cooperate,1
招商蛇口,2450,招商证券,630,cooperate,1
招商蛇口,2450,中国电信,217,cooperate,1
招商蛇口,2450,中国建筑,2185,cooperate,1
招商蛇口,2450,中国太保,2449,cooperate,1
招商蛇口,2450,新希望,2177,cooperate,1
微芯生物,1604,诺禾致源,2453,cooperate,1
微芯生物,1604,海正药业,220,cooperate,1
中国电建,15,招商银行,3568,cooperate,1
中国电建,15,中国铁建,3400,cooperate,1
中国电建,15,阳光电源,1547,cooperate,1
中国电建,15,上海电力,3538,cooperate,1
中国电建,15,西部建设,3863,cooperate,1
中国电建,15,中国交建,331,cooperate,1
中国电建,15,明阳智能,1776,cooperate,1
中国电建,15,中储股份,158,cooperate,1
中国电建,15,东珠生态,3806,cooperate,1
中国电建,15,中国一重,98,cooperate,1
格林美,3968,厦门钨业,2423,cooperate,1
格林美,3968,孚能科技,441,cooperate,1
格林美,3968,山河智能,3510,cooperate,1
格林美,3968,国轩高科,315,cooperate,1
格林美,3968,新洋丰,2985,cooperate,1
威孚高科,1370,太极实业,1387,cooperate,1
太极实业,1387,威孚高科,1370,cooperate,1
步步高,1254,重庆百货,450,cooperate,1
步步高,1254,家家悦,3558,cooperate,1
步步高,1254,张家界,2781,cooperate,1
智慧能源,3626,协鑫集成,476,cooperate,1
智慧能源,3626,国新能源,3304,cooperate,1
智慧能源,3626,吉电股份,3764,cooperate,1
智慧能源,3626,新和成,3572,cooperate,1
有研新材,567,五矿稀土,1985,cooperate,1
中国外运,1663,中铁特货,137,cooperate,1
劲拓股份,354,京东方,1784,cooperate,1
合众思壮,114,三一重工,3548,cooperate,1
亨通光电,2991,中国联通,707,cooperate,1
天奇股份,1143,格林美,3968,cooperate,1
天奇股份,1143,金风科技,1222,cooperate,1
天奇股份,1143,长安汽车,783,cooperate,1
张家港行,586,*ST康得,1101,cooperate,1
朗进科技,2821,比亚迪,1600,cooperate,1
朗进科技,2821,江淮汽车,1607,cooperate,1
号百控股,2348,中国电信,217,cooperate,1
号百控股,2348,游族网络,3470,cooperate,1
金力永磁,1079,金风科技,1222,cooperate,1
金力永磁,1079,北方稀土,454,cooperate,1
金力永磁,1079,亿纬锂能,3219,cooperate,1
三一重工,3548,中国联通,707,cooperate,1
三一重工,3548,中兴通讯,2082,cooperate,1
三一重工,3548,中国电信,217,cooperate,1
三一重工,3548,中国人保,537,cooperate,1
三一重工,3548,宁德时代,743,cooperate,1
神州高铁,2642,中国建筑,2185,cooperate,1
神州高铁,2642,中国交建,331,cooperate,1
神州高铁,2642,中国电建,15,cooperate,1
温氏股份,3413,中国联通,707,cooperate,1
温氏股份,3413,华统股份,2703,cooperate,1
重庆银行,3792,成都银行,5,cooperate,1
华菱钢铁,2336,三一重工,3548,cooperate,1
隧道股份,168,上海建工,2995,cooperate,1
隧道股份,168,三一重工,3548,cooperate,1
亿纬锂能,3219,格林美,3968,cooperate,1
亿纬锂能,3219,恩捷股份,192,cooperate,1
亿纬锂能,3219,林洋能源,3794,cooperate,1
亿纬锂能,3219,德方纳米,2994,cooperate,1
亿纬锂能,3219,蓝晓科技,580,cooperate,1
亿纬锂能,3219,东湖高新,3618,cooperate,1
亿纬锂能,3219,中科电气,1492,cooperate,1
中信国安,2763,分众传媒,1431,cooperate,1
科大讯飞,308,光大银行,649,cooperate,1
科大讯飞,308,江淮汽车,1607,cooperate,1
科大讯飞,308,中国电信,217,cooperate,1
科大讯飞,308,智慧能源,3626,cooperate,1
科大讯飞,308,古井贡酒,1423,cooperate,1
科大讯飞,308,寒武纪,262,cooperate,1
科大讯飞,308,广汽集团,1853,cooperate,1
科大讯飞,308,易华录,2178,cooperate,1
科大讯飞,308,建设银行,3014,cooperate,1
科大讯飞,308,埃夫特,933,cooperate,1
科大讯飞,308,中国建筑,2185,cooperate,1
科大讯飞,308,苏州科达,764,cooperate,1
科大讯飞,308,国盾量子,2066,cooperate,1
市北高新,2539,卫宁健康,1650,cooperate,1
张江高科,1726,上汽集团,3666,cooperate,1
中国卫通,3894,中国卫星,1786,cooperate,1
中国卫通,3894,中国国航,3809,cooperate,1
中国卫通,3894,中国长城,1749,cooperate,1
运达股份,2931,智慧能源,3626,cooperate,1
运达股份,2931,三峡能源,594,cooperate,1
宁波韵升,3353,中矿资源,2726,cooperate,1
中电兴发,2298,亨通光电,2991,cooperate,1
兴民智通,2205,中兴通讯,2082,cooperate,1
兴民智通,2205,中国联通,707,cooperate,1
兴民智通,2205,上汽集团,3666,cooperate,1
积成电子,2839,威海广泰,3149,cooperate,1
东方通,1608,东方通信,1541,cooperate,1
东方通,1608,工商银行,1134,cooperate,1
东方通,1608,京东方,1784,cooperate,1
广汇汽车,1788,长安汽车,783,cooperate,1
广汇汽车,1788,中国平安,3348,cooperate,1
泸州老窖,58,贵州茅台,272,cooperate,1
青岛双星,459,海南橡胶,1029,cooperate,1
青岛双星,459,海联金汇,2462,cooperate,1
东华科技,1742,中国建筑,2185,cooperate,1
东华科技,1742,东旭蓝天,3373,cooperate,1
东华科技,1742,新疆天业,2022,cooperate,1
东华科技,1742,中国化学,2871,cooperate,1
通化金马,534,格力电器,906,cooperate,1
首航节能,777,中国核电,2073,cooperate,1
视觉中国,2315,万兴科技,1520,cooperate,1
翰宇药业,3789,九州通,1071,cooperate,1
翰宇药业,3789,深科技,2204,cooperate,1
翰宇药业,3789,华润双鹤,477,cooperate,1
中国长城,1749,农业银行,2914,cooperate,1
中国长城,1749,中国软件,3295,cooperate,1
中国长城,1749,长城科技,1470,cooperate,1
中国长城,1749,用友网络,3642,cooperate,1
中国长城,1749,信安世纪,1799,cooperate,1
中国长城,1749,市北高新,2539,cooperate,1
中国长城,1749,神州数码,2908,cooperate,1
曙光股份,3162,比亚迪,1600,cooperate,1
海南海药,2623,工商银行,1134,cooperate,1
德美化工,3045,量子生物,298,cooperate,1
海南瑞泽,3047,中国建筑,2185,cooperate,1
得利斯,953,新希望,2177,cooperate,1
得利斯,953,大北农,902,cooperate,1
隆华科技,2584,隆基股份,2032,cooperate,1
建发股份,20,东方日升,753,cooperate,1
建发股份,20,清源股份,3661,cooperate,1
建发股份,20,温氏股份,3413,cooperate,1
北方稀土,454,包钢股份,178,cooperate,1
北方稀土,454,厦门钨业,2423,cooperate,1
北方稀土,454,安泰科技,3933,cooperate,1
华昌化工,3829,鸿达兴业,1323,cooperate,1
八菱科技,422,科华生物,3478,cooperate,1
诺普信,437,广州发展,1493,cooperate,1
中宠股份,3019,山东路桥,1685,cooperate,1
长江电力,565,葛洲坝,756,cooperate,1
长江电力,565,云南能投,1151,cooperate,1
中国重汽,3965,中国中车,406,cooperate,1
中国重汽,3965,徐工机械,2536,cooperate,1
中国重汽,3965,潍柴动力,3238,cooperate,1
中国重汽,3965,山推股份,151,cooperate,1
联化科技,2706,一汽夏利,1828,cooperate,1
金融街,1289,慈星股份,64,cooperate,1
云南白药,345,恩捷股份,192,cooperate,1
云南白药,345,大理药业,1932,cooperate,1
云南白药,345,汤臣倍健,765,cooperate,1
云南白药,345,中金公司,3854,cooperate,1
云南白药,345,国际医学,677,cooperate,1
云南白药,345,中国人寿,3498,cooperate,1
外高桥,694,广州港,287,cooperate,1
